InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
C540271,ST28606,IVORY KNITTED MUG COZY,8,02/07/2023 00:00,1.67,10700,United Kingdom
C557183,ST13077,GLASS HANGING T-LIGHT HOLDER,6,04/20/2023 00:00,44.42,10245,United Kingdom
C567065,ST58498,RECIPE BOX WITH METAL HEART,12,03/31/2023 00:00,44.79,10448,Switzerland
C569661,ST14681,MASON JAR CANDLE HOLDER,9,01/28/2023 00:00,54.74,10485,United Kingdom
C561304,ST38814,GLASS STAR FROSTED T-LIGHT HOLDER,6,02/19/2023 00:00,46.29,10271,Netherlands
C574697,ST85015,HAND WARMER UNION JACK,11,06/05/2023 00:00,39.04,10829,France
C559038,ST92076,CHOCOLATE HOT WATER BOTTLE,5,06/07/2023 00:00,36.1,10155,Germany
C549200,ST15779,BOX OF 6 ASSORTED COLOUR TEASPOONS,1,04/30/2023 00:00,12.6,10303,United Kingdom
C558576,ST96853,VINTAGE PAISLEY STATIONERY SET,9,12/07/2023 00:00,7.26,10683,United Kingdom
C551844,ST29922,PINK CHERRY LIGHTS,7,06/29/2023 00:00,7.64,10526,United Kingdom
C579852,ST46174,CREAM CUPID HEARTS COAT HANGER,10,10/02/2023 00:00,44.38,10370,United Kingdom
C573681,ST41222,BOX OF VINTAGE ALPHABET BLOCKS,8,02/02/2023 00:00,51.47,10627,United Kingdom
C547910,ST56248,SAVE THE WHALE COTTON BAG,87,02/04/2023 00:00,21.48,10219,Norway
C572502,ST27926,PINK CHERRY LIGHTS,27,07/26/2023 00:00,47.18,10345,Germany
C571189,ST75002,WHITE METAL LANTERN,9,11/23/2023 00:00,39.12,10010,Germany
C580621,ST58440,SKULL SHOULDER BAG,39,12/12/2023 00:00,25.21,10977,Spain
C548434,ST99557,HOME BUILDING BLOCK WORD,2,04/19/2023 00:00,30.42,10067,United Kingdom
C542880,ST24986,BOX OF VINTAGE ALPHABET BLOCKS,11,11/01/2023 00:00,9.91,10379,United Kingdom
C539027,ST45985,LUNCH BAG PINK POLKADOT,9,05/16/2023 00:00,51.16,10748,United Kingdom
C565837,ST92736,LUNCH BAG RED RETROSPOT,11,01/03/2023 00:00,36.16,10019,United Kingdom
C538408,ST24389,VINTAGE PAISLEY STATIONERY SET,12,02/21/2023 00:00,12.79,10062,France
C552198,ST32950,RECIPE BOX WITH METAL HEART,92,08/14/2023 00:00,24.16,10875,United Kingdom
C559918,ST70841,BOX OF 6 ASSORTED COLOUR TEASPOONS,4,07/08/2023 00:00,46.87,10098,United Kingdom
C549606,ST81606,GLASS STAR FROSTED T-LIGHT HOLDER,6,06/14/2023 00:00,7.96,10885,United Kingdom
C548484,ST94022,POPPY'S PLAYHOUSE KITCHEN,1,02/21/2023 00:00,49.46,10385,United Kingdom
C538521,ST53793,HAND WARMER RED POLKA DOT,4,01/25/2023 00:00,27.6,10687,United Kingdom
C541845,ST34253,GLASS HANGING T-LIGHT HOLDER,1,10/04/2023 00:00,35.45,10878,France
C567360,ST74359,HOME BUILDING BLOCK WORD,11,10/15/2023 00:00,29.58,10149,United Kingdom
C568364,ST55404,MASON JAR CANDLE HOLDER,3,11/27/2023 00:00,50.41,10381,United Kingdom
C573145,ST50736,CREAM CUPID HEARTS COAT HANGER,3,11/18/2023 00:00,44.42,10084,United Kingdom
C578043,ST48922,RECIPE BOX WITH METAL HEART,9,02/26/2023 00:00,39.25,10186,United Kingdom
C551603,ST87524,HOME BUILDING BLOCK WORD,82,07/18/2023 00:00,26.21,10075,United Kingdom
C568144,ST90958,SAVE THE WHALE COTTON BAG,12,04/06/2023 00:00,46.94,10953,Norway
C536740,ST58081,BLUE CHERRY LIGHTS,2,03/19/2023 00:00,46.11,10688,United Kingdom
C566859,ST34738,WHITE HANGING HEART T-LIGHT HOLDER,6,11/29/2023 00:00,47.82,10759,United Kingdom
C537092,ST24630,LOVE BUILDING BLOCK WORD,10,04/29/2023 00:00,15.6,10755,United Kingdom
C573219,ST48367,SET OF 4 PANTRY JELLY MOULDS,69,10/18/2023 00:00,28.82,10371,United Kingdom
C552031,ST44492,SET OF 3 CAKE TINS PANTRY DESIGN,46,04/23/2023 00:00,6.88,10299,United Kingdom
C545722,ST23928,AIRLINE BAG VINTAGE JET SET,1,01/06/2023 00:00,3.59,10646,United Kingdom
C536851,ST49277,BOX OF 6 ASSORTED COLOUR TEASPOONS,2,12/18/2023 00:00,7.14,10810,United Kingdom
C558931,ST67271,LIGHT PINK BUTTERFLY T-LIGHT HOLDER,79,09/09/2023 00:00,29.96,10013,Spain
C563648,ST47740,IVORY KNITTED MUG COZY,5,02/06/2023 00:00,40.89,10173,United Kingdom
C558226,ST93125,IVORY KNITTED MUG COZY,5,01/31/2023 00:00,51.28,10240,United Kingdom
C558427,ST40041,BLUE CHERRY LIGHTS,9,09/03/2023 00:00,8.85,10926,United Kingdom
C570983,ST20509,PACK OF 72 RETROSPOT CAKE CASES,2,03/16/2023 00:00,50.9,10568,United Kingdom
C579156,ST80173,SET 7 BABUSHKA NESTING BOXES,6,08/23/2023 00:00,37.9,10239,EIRE
C568515,ST25996,BOX OF 6 ASSORTED COLOUR TEASPOONS,3,01/15/2023 00:00,50.1,10878,Belgium
C550996,ST66989,BLUE CHERRY LIGHTS,3,07/14/2023 00:00,29.77,10315,United Kingdom
C563503,ST81171,IVORY KNITTED MUG COZY,11,09/24/2023 00:00,39.53,10835,EIRE
C539810,ST39218,IVORY KNITTED MUG COZY,41,04/01/2023 00:00,11.65,10455,France
C544675,ST28429,LUNCH BAG SUKI DESIGN,10,03/21/2023 00:00,15.01,10783,Belgium
C555534,ST52431,WHITE METAL LANTERN,6,12/22/2023 00:00,19.42,10489,United Kingdom
C553555,ST42486,LIGHT PINK BUTTERFLY T-LIGHT HOLDER,1,04/03/2023 00:00,9.81,10632,United Kingdom
C569639,ST80300,GLASS STAR FROSTED T-LIGHT HOLDER,11,01/15/2023 00:00,15.98,10124,United Kingdom
C557715,ST33045,SET 7 BABUSHKA NESTING BOXES,11,01/13/2023 00:00,28.8,10748,France
C568351,ST16046,PACK OF 72 RETROSPOT CAKE CASES,5,04/26/2023 00:00,49.78,10486,United Kingdom
C553352,ST94063,HOME BUILDING BLOCK WORD,2,10/21/2023 00:00,29.77,10601,United Kingdom
C549595,ST19396,ASSORTED COLOUR BIRD ORNAMENT,1,02/03/2023 00:00,22.86,10796,United Kingdom
C563176,ST34790,GLASS STAR FROSTED T-LIGHT HOLDER,6,05/26/2023 00:00,14.96,10740,United Kingdom
C567303,ST61214,KNITTED UNION FLAG HOT WATER BOTTLE,6,05/07/2023 00:00,18.29,10816,United Kingdom
C577676,ST94752,VINTAGE PAISLEY STATIONERY SET,5,05/29/2023 00:00,7.05,10196,EIRE
C566145,ST42992,HAND WARMER UNION JACK,27,08/26/2023 00:00,41.31,10362,United Kingdom
C545803,ST27907,FELTCRAFT PRINCESS CHARLOTTE DOLL,7,03/11/2023 00:00,23.27,10579,EIRE
C560329,ST77174,GLASS STAR FROSTED T-LIGHT HOLDER,2,11/21/2023 00:00,32.98,10546,United Kingdom
C565711,ST63934,HOME BUILDING BLOCK WORD,8,04/03/2023 00:00,15.75,10776,United Kingdom
C578991,ST66286,AIRLINE BAG VINTAGE JET SET,6,10/25/2023 00:00,1.81,10358,United Kingdom
C551236,ST36371,LUNCH BAG SUKI DESIGN,49,04/08/2023 00:00,23.35,10892,United Kingdom
C568835,ST16951,HAND WARMER UNION JACK,5,04/29/2023 00:00,22.19,10383,United Kingdom
C578888,ST12717,KNITTED UNION FLAG HOT WATER BOTTLE,6,01/31/2023 00:00,29.57,10512,United Kingdom
C571708,ST33215,SMALL POPCORN HOLDER,4,03/29/2023 00:00,4.44,10264,United Kingdom
C581453,ST44629,CHOCOLATE HOT WATER BOTTLE,83,07/03/2023 00:00,16.09,10414,Germany
C575895,ST28838,FELTCRAFT PRINCESS CHARLOTTE DOLL,8,05/30/2023 00:00,13.19,10700,United Kingdom
C537420,ST76528,MASON JAR CANDLE HOLDER,1,07/24/2023 00:00,9.89,10102,United Kingdom
C554672,ST44933,WHITE HANGING HEART T-LIGHT HOLDER,11,08/22/2023 00:00,32.54,10607,United Kingdom
C581463,ST57689,SMALL POPCORN HOLDER,10,11/10/2023 00:00,51.59,10932,United Kingdom
C558382,ST48149,WHITE BUTTERFLY T-LIGHT HOLDER,2,11/14/2023 00:00,41.02,10225,United Kingdom
C563677,ST78889,HAND WARMER RED POLKA DOT,78,12/27/2023 00:00,46.62,10154,United Kingdom
C578479,ST37331,POPPY'S PLAYHOUSE KITCHEN,81,11/05/2023 00:00,4.18,10552,United Kingdom
C574588,ST28667,SET 7 BABUSHKA NESTING BOXES,8,02/03/2023 00:00,12.7,10442,United Kingdom
C578497,ST87294,LUNCH BAG PINK POLKADOT,8,12/26/2023 00:00,54.35,10124,United Kingdom
C555925,ST46709,BOX OF VINTAGE ALPHABET BLOCKS,12,02/04/2023 00:00,10.5,10284,Germany
C551035,ST69817,LUNCH BAG RED RETROSPOT,7,04/26/2023 00:00,32.73,10350,United Kingdom
C564885,ST45812,HAND WARMER RED POLKA DOT,3,02/21/2023 00:00,43.74,10613,United Kingdom
C563194,ST71040,KNITTED UNION FLAG HOT WATER BOTTLE,4,10/22/2023 00:00,2.94,10251,Germany
C547696,ST82818,IVORY KNITTED MUG COZY,11,09/29/2023 00:00,42.62,10604,United Kingdom
C567421,ST57839,SET OF 4 PANTRY JELLY MOULDS,4,02/09/2023 00:00,36.82,10596,United Kingdom
C550848,ST69484,SAVE THE WHALE COTTON BAG,2,08/03/2023 00:00,28.12,10885,United Kingdom
C561533,ST67381,ASSORTED COLOUR BIRD ORNAMENT,10,02/22/2023 00:00,29.33,10568,United Kingdom
C580418,ST93551,HAND WARMER UNION JACK,65,06/18/2023 00:00,46.6,10226,United Kingdom
C550271,ST10261,RECIPE BOX WITH METAL HEART,7,08/25/2023 00:00,29.19,10640,United Kingdom
C555643,ST97264,LUNCH BAG RED RETROSPOT,5,11/14/2023 00:00,25.58,10038,Switzerland
C547092,ST95322,AIRLINE BAG VINTAGE WORLD CHAMPION,11,10/31/2023 00:00,22.44,10782,France
C563338,ST81385,ASSORTED COLOUR BIRD ORNAMENT,98,07/18/2023 00:00,52.03,10102,United Kingdom
C545064,ST65951,SKULL SHOULDER BAG,7,10/21/2023 00:00,13.43,10456,United Kingdom
C566048,ST58778,PARTY BUNTING,7,09/08/2023 00:00,21.73,10750,United Kingdom
C552007,ST11465,SMALL POPCORN HOLDER,8,09/01/2023 00:00,20.41,10132,United Kingdom
C579037,ST76894,VINTAGE PAISLEY STATIONERY SET,12,01/05/2023 00:00,11.45,10263,United Kingdom
C573963,ST29554,KNITTED UNION FLAG HOT WATER BOTTLE,8,09/14/2023 00:00,18.04,10237,United Kingdom
C578679,ST11575,HAND WARMER RED POLKA DOT,11,10/06/2023 00:00,26.25,10813,United Kingdom
C578396,ST99197,AIRLINE BAG VINTAGE WORLD CHAMPION,12,09/05/2023 00:00,40.17,10510,United Kingdom
C570213,ST65888,POPPY'S PLAYHOUSE BEDROOM,12,03/05/2023 00:00,4.57,10412,Italy
C547577,ST83530,VINTAGE PAISLEY STATIONERY SET,3,01/21/2023 00:00,49.06,10268,United Kingdom
C547563,ST66770,POPPY'S PLAYHOUSE BEDROOM,5,03/16/2023 00:00,46.39,10027,Belgium
C563446,ST83600,CHOCOLATE HOT WATER BOTTLE,12,12/23/2023 00:00,45.66,10086,Netherlands
C563184,ST16878,POPPY'S PLAYHOUSE BEDROOM,65,07/23/2023 00:00,53.57,10444,United Kingdom
C572048,ST98283,MASON JAR CANDLE HOLDER,10,04/22/2023 00:00,10.36,10306,Germany
C553736,ST61823,WHITE METAL LANTERN,12,09/25/2023 00:00,7.26,10748,United Kingdom
C541456,ST57886,LUNCH BAG PINK POLKADOT,5,11/03/2023 00:00,32.04,10912,United Kingdom
C555795,ST44323,POPPY'S PLAYHOUSE KITCHEN,6,08/16/2023 00:00,31.6,10459,United Kingdom
C580869,ST30231,LUNCH BAG PINK POLKADOT,6,01/29/2023 00:00,17.09,10975,United Kingdom
C545108,ST28569,PARTY BUNTING,7,11/14/2023 00:00,38.1,10050,United Kingdom
C566466,ST89192,AIRLINE BAG VINTAGE JET SET,80,07/31/2023 00:00,6.85,10602,United Kingdom
C564507,ST25007,LARGE POPCORN HOLDER,8,02/09/2023 00:00,13.43,10862,United Kingdom
C538248,ST62654,SET 7 BABUSHKA NESTING BOXES,92,01/24/2023 00:00,26.36,10744,United Kingdom
C539411,ST42763,KNITTED UNION FLAG HOT WATER BOTTLE,1,12/09/2023 00:00,2.2,10393,United Kingdom
C564551,ST27890,RECIPE BOX WITH METAL HEART,4,12/25/2023 00:00,28.55,10706,United Kingdom
C557308,ST31652,POPPY'S PLAYHOUSE BEDROOM,10,06/25/2023 00:00,17.68,10255,United Kingdom
C579266,ST13039,SMALL POPCORN HOLDER,11,06/22/2023 00:00,6.73,10267,United Kingdom
C553261,ST34798,WHITE METAL LANTERN,2,07/04/2023 00:00,5.17,10174,United Kingdom
C558208,ST22784,BOX OF VINTAGE ALPHABET BLOCKS,6,07/26/2023 00:00,38.46,10583,United Kingdom
C557303,ST49739,LARGE POPCORN HOLDER,9,07/19/2023 00:00,12.78,10456,France
C557570,ST77008,WHITE METAL LANTERN,42,11/05/2023 00:00,22.92,10869,United Kingdom
C567958,ST96978,LIGHT PINK BUTTERFLY T-LIGHT HOLDER,8,11/12/2023 00:00,9.11,10950,United Kingdom
C542874,ST49242,LOVE BUILDING BLOCK WORD,1,04/09/2023 00:00,22.8,10744,United Kingdom
C569801,ST48015,SET OF 4 PANTRY JELLY MOULDS,87,04/01/2023 00:00,32.12,10243,Spain
C575667,ST85406,AIRLINE BAG VINTAGE WORLD CHAMPION,22,01/21/2023 00:00,23.3,10464,United Kingdom
C543813,ST71919,VINTAGE PAISLEY STATIONERY SET,4,10/08/2023 00:00,43.53,10747,United Kingdom
C553263,ST23702,RECIPE BOX WITH METAL HEART,8,01/31/2023 00:00,6.06,10074,United Kingdom
C564035,ST60462,BOX OF VINTAGE ALPHABET BLOCKS,10,12/04/2023 00:00,3.77,10229,United Kingdom
C570956,ST34822,LUNCH BAG PINK POLKADOT,9,09/30/2023 00:00,51.1,10728,United Kingdom
C545686,ST14873,LUNCH BAG PINK POLKADOT,8,02/21/2023 00:00,34.31,10614,United Kingdom
C580357,ST76461,GLASS HANGING T-LIGHT HOLDER,6,04/08/2023 00:00,4.96,10345,Channel Islands
C558704,ST85692,IVORY KNITTED MUG COZY,5,11/16/2023 00:00,52.88,10712,United Kingdom
C539892,ST74699,BOX OF 6 ASSORTED COLOUR TEASPOONS,8,11/25/2023 00:00,40.49,10463,United Kingdom
C570037,ST43579,WHITE HANGING HEART T-LIGHT HOLDER,52,04/29/2023 00:00,49.84,10208,Germany
C547177,ST50949,LARGE POPCORN HOLDER,11,04/10/2023 00:00,51.77,10684,United Kingdom
C544437,ST28488,WHITE HANGING HEART T-LIGHT HOLDER,37,06/04/2023 00:00,51.92,10651,EIRE
C538564,ST32815,VINTAGE PAISLEY STATIONERY SET,66,01/08/2023 00:00,30.44,10955,United Kingdom
C548815,ST90673,BOX OF 6 ASSORTED COLOUR TEASPOONS,8,12/22/2023 00:00,29.22,10714,Germany
C547323,ST47049,SET 7 BABUSHKA NESTING BOXES,5,06/02/2023 00:00,24.57,10235,United Kingdom
C556998,ST92322,SET OF 3 CAKE TINS PANTRY DESIGN,12,08/28/2023 00:00,18.0,10407,EIRE
C558212,ST33268,LARGE POPCORN HOLDER,4,02/25/2023 00:00,47.66,10257,Germany
C546171,ST30164,HAND WARMER UNION JACK,8,04/26/2023 00:00,31.85,10287,United Kingdom
C562481,ST93447,HAND WARMER UNION JACK,1,08/31/2023 00:00,13.22,10259,United Kingdom
C538818,ST45506,CREAM CUPID HEARTS COAT HANGER,7,04/15/2023 00:00,29.05,10730,United Kingdom
C546591,ST74276,SET OF 3 CAKE TINS PANTRY DESIGN,1,08/18/2023 00:00,22.02,10127,Italy
C553582,ST10732,HAND WARMER UNION JACK,3,06/18/2023 00:00,21.64,10830,United Kingdom
C543102,ST85849,CHOCOLATE HOT WATER BOTTLE,90,12/09/2023 00:00,52.13,10935,United Kingdom
C576560,ST19900,SET OF 4 PANTRY JELLY MOULDS,10,03/09/2023 00:00,9.06,10135,United Kingdom
C549922,ST15442,LUNCH BAG PINK POLKADOT,11,04/25/2023 00:00,18.28,10784,United Kingdom
C570067,ST49154,LARGE POPCORN HOLDER,83,11/28/2023 00:00,9.75,10222,United Kingdom
C563245,ST53906,HAND WARMER RED POLKA DOT,4,01/18/2023 00:00,42.63,10199,Switzerland
C573948,ST99669,LIGHT PINK BUTTERFLY T-LIGHT HOLDER,98,03/12/2023 00:00,24.76,10127,United Kingdom
C558378,ST41720,PINK CHERRY LIGHTS,8,10/02/2023 00:00,34.66,10150,France
C538960,ST48788,ASSORTED COLOUR BIRD ORNAMENT,7,07/14/2023 00:00,11.47,10123,United Kingdom
C563837,ST79454,LIGHT PINK BUTTERFLY T-LIGHT HOLDER,12,08/14/2023 00:00,6.03,10548,United Kingdom
C563118,ST30700,AIRLINE BAG VINTAGE JET SET,64,01/29/2023 00:00,51.2,10861,United Kingdom
C543273,ST37793,CREAM CUPID HEARTS COAT HANGER,10,03/05/2023 00:00,41.99,10905,United Kingdom
C543568,ST82557,PINK CHERRY LIGHTS,7,07/23/2023 00:00,26.41,10081,Switzerland
C576563,ST24869,LUNCH BAG RED RETROSPOT,4,06/22/2023 00:00,15.37,10702,EIRE
C576183,ST18795,ASSORTED COLOUR BIRD ORNAMENT,11,03/08/2023 00:00,46.44,10969,United Kingdom
C547411,ST33713,IVORY KNITTED MUG COZY,11,05/19/2023 00:00,18.42,10009,United Kingdom
C576997,ST56590,SMALL POPCORN HOLDER,6,08/19/2023 00:00,16.55,10260,United Kingdom
C557568,ST88724,CHOCOLATE HOT WATER BOTTLE,9,09/14/2023 00:00,48.81,10045,Belgium
C539241,ST81913,WHITE BUTTERFLY T-LIGHT HOLDER,5,11/20/2023 00:00,13.86,10527,EIRE
C570974,ST91470,GLASS HANGING T-LIGHT HOLDER,94,09/21/2023 00:00,32.15,10487,Germany
C556322,ST60877,HOME BUILDING BLOCK WORD,70,10/06/2023 00:00,2.95,10656,United Kingdom
C573791,ST99072,PACK OF 72 RETROSPOT CAKE CASES,5,01/18/2023 00:00,3.47,10594,United Kingdom
C543265,ST10116,SKULL SHOULDER BAG,10,03/09/2023 00:00,1.85,10660,United Kingdom
C566835,ST75924,SET OF 3 CAKE TINS PANTRY DESIGN,9,09/12/2023 00:00,52.6,10815,United Kingdom
C557973,ST36586,BOX OF 6 ASSORTED COLOUR TEASPOONS,10,02/16/2023 00:00,12.79,10901,United Kingdom
C566835,ST85795,LUNCH BAG RED RETROSPOT,3,07/18/2023 00:00,31.41,10977,United Kingdom
C551705,ST68834,GLASS HANGING T-LIGHT HOLDER,12,06/30/2023 00:00,42.99,10140,United Kingdom
C543177,ST28337,BOX OF 6 ASSORTED COLOUR TEASPOONS,4,11/20/2023 00:00,50.74,10603,Spain
C570447,ST12277,VINTAGE PAISLEY STATIONERY SET,5,07/03/2023 00:00,42.57,10720,Germany
C564049,ST26867,POPPY'S PLAYHOUSE BEDROOM,3,02/10/2023 00:00,8.28,10312,United Kingdom
C542152,ST77406,CHOCOLATE HOT WATER BOTTLE,5,02/27/2023 00:00,17.64,10688,United Kingdom
C537373,ST12398,ASSORTED COLOUR BIRD ORNAMENT,7,06/29/2023 00:00,38.65,10771,United Kingdom
C540988,ST74848,WHITE BUTTERFLY T-LIGHT HOLDER,31,12/20/2023 00:00,48.51,10695,Germany
C567955,ST11937,SET OF 3 CAKE TINS PANTRY DESIGN,12,05/07/2023 00:00,27.37,10105,France
C577925,ST93137,PACK OF 72 RETROSPOT CAKE CASES,2,11/14/2023 00:00,39.06,10963,Germany
C537047,ST50325,LUNCH BAG RED RETROSPOT,8,07/21/2023 00:00,10.16,10973,Germany
C577968,ST49766,POPPY'S PLAYHOUSE BEDROOM,58,05/05/2023 00:00,1.34,10041,United Kingdom
C543088,ST65672,POPPY'S PLAYHOUSE KITCHEN,9,01/11/2023 00:00,19.39,10947,United Kingdom
C578308,ST19089,IVORY KNITTED MUG COZY,59,12/29/2023 00:00,11.68,10986,United Kingdom
C560262,ST41303,CREAM CUPID HEARTS COAT HANGER,10,06/22/2023 00:00,1.71,10281,United Kingdom
C571026,ST67492,PARTY BUNTING,7,03/23/2023 00:00,24.02,10085,Germany
C555597,ST36377,SMALL POPCORN HOLDER,84,07/16/2023 00:00,42.63,10354,United Kingdom
C549884,ST22400,ASSORTED COLOUR BIRD ORNAMENT,5,05/04/2023 00:00,29.17,10392,United Kingdom
C559608,ST96476,FELTCRAFT PRINCESS CHARLOTTE DOLL,10,09/17/2023 00:00,49.51,10417,United Kingdom
C581440,ST49887,MASON JAR CANDLE HOLDER,1,01/01/2023 00:00,4.49,10611,Italy
C570126,ST31443,LUNCH BAG SUKI DESIGN,27,02/27/2023 00:00,43.3,10390,United Kingdom
C551335,ST40305,SAVE THE WHALE COTTON BAG,7,12/24/2023 00:00,25.84,10488,United Kingdom
C581573,ST76606,WHITE BUTTERFLY T-LIGHT HOLDER,6,06/06/2023 00:00,42.63,10092,United Kingdom
C547883,ST91819,BOX OF VINTAGE JIGSAW BLOCKS,5,09/22/2023 00:00,35.09,10830,United Kingdom
C564667,ST98844,PACK OF 72 RETROSPOT CAKE CASES,12,10/20/2023 00:00,37.21,10421,United Kingdom
C550322,ST87513,ASSORTED COLOUR BIRD ORNAMENT,3,09/09/2023 00:00,14.7,10842,Germany
C575978,ST50078,POPPY'S PLAYHOUSE KITCHEN,4,03/26/2023 00:00,13.33,10731,United Kingdom
C562148,ST47825,RED WOOLLY HOTTIE WHITE HEART,11,01/03/2023 00:00,34.12,10971,Spain
C559799,ST43068,SMALL POPCORN HOLDER,3,01/11/2023 00:00,50.21,10414,United Kingdom
C538133,ST97330,LIGHT PINK BUTTERFLY T-LIGHT HOLDER,7,07/09/2023 00:00,34.3,10946,United Kingdom
C561423,ST22421,SET 7 BABUSHKA NESTING BOXES,74,03/27/2023 00:00,40.74,10537,Belgium
C550943,ST30466,PACK OF 72 RETROSPOT CAKE CASES,11,05/22/2023 00:00,41.57,10205,United Kingdom
C573090,ST88585,KNITTED UNION FLAG HOT WATER BOTTLE,7,06/23/2023 00:00,10.01,10784,United Kingdom
C567515,ST48970,PARTY BUNTING,12,05/19/2023 00:00,16.94,10454,France
C543479,ST59179,LOVE BUILDING BLOCK WORD,11,05/17/2023 00:00,23.4,10151,United Kingdom
C540974,ST13491,SMALL POPCORN HOLDER,7,08/05/2023 00:00,16.93,10159,Germany
C565114,ST11339,POPPY'S PLAYHOUSE KITCHEN,7,01/14/2023 00:00,49.21,10900,United Kingdom
C550645,ST79327,RED WOOLLY HOTTIE WHITE HEART,98,07/02/2023 00:00,38.92,10985,United Kingdom
C554970,ST39394,LUNCH BAG SUKI DESIGN,12,08/25/2023 00:00,33.52,10215,United Kingdom
C567921,ST43676,POPPY'S PLAYHOUSE BEDROOM,12,08/30/2023 00:00,10.39,10505,France
C569785,ST80623,RECIPE BOX WITH METAL HEART,2,09/05/2023 00:00,10.39,10173,United Kingdom
C578336,ST76147,LARGE POPCORN HOLDER,2,09/09/2023 00:00,8.09,10684,Germany
C543286,ST82575,POPPY'S PLAYHOUSE KITCHEN,12,08/07/2023 00:00,32.43,10149,Switzerland
C576293,ST76192,SKULL SHOULDER BAG,5,08/18/2023 00:00,36.52,10473,United Kingdom
C556788,ST70044,CREAM CUPID HEARTS COAT HANGER,9,10/26/2023 00:00,7.44,10076,United Kingdom
C542280,ST71892,WHITE HANGING HEART T-LIGHT HOLDER,1,07/25/2023 00:00,31.12,10356,United Kingdom
C545749,ST44881,CHOCOLATE HOT WATER BOTTLE,7,04/07/2023 00:00,28.1,10854,United Kingdom
C538344,ST60748,WHITE BUTTERFLY T-LIGHT HOLDER,55,02/06/2023 00:00,25.77,10534,United Kingdom
C576713,ST80184,FELTCRAFT PRINCESS CHARLOTTE DOLL,12,07/20/2023 00:00,43.34,10356,United Kingdom
C557135,ST24528,RED WOOLLY HOTTIE WHITE HEART,23,08/03/2023 00:00,19.06,10757,Norway
C569285,ST49240,WHITE METAL LANTERN,9,03/07/2023 00:00,23.65,10364,Belgium
C536873,ST28154,HAND WARMER UNION JACK,10,09/05/2023 00:00,21.17,10476,EIRE
C546258,ST13972,BOX OF VINTAGE JIGSAW BLOCKS,3,01/09/2023 00:00,27.47,10942,Spain
C552363,ST53391,VINTAGE PAISLEY STATIONERY SET,8,07/10/2023 00:00,30.09,10410,United Kingdom
C581555,ST39603,HAND WARMER RED POLKA DOT,61,07/18/2023 00:00,16.8,10968,United Kingdom
C540812,ST81427,POPPY'S PLAYHOUSE KITCHEN,1,11/29/2023 00:00,17.71,10375,Spain
C563601,ST57695,BOX OF 6 ASSORTED COLOUR TEASPOONS,6,10/17/2023 00:00,46.28,10819,United Kingdom
C539512,ST51420,PINK CHERRY LIGHTS,27,05/29/2023 00:00,15.88,10142,Portugal
C537801,ST82896,SMALL POPCORN HOLDER,7,02/14/2023 00:00,1.54,10808,United Kingdom
C574288,ST85915,CHOCOLATE HOT WATER BOTTLE,11,01/23/2023 00:00,14.99,10526,United Kingdom
C569388,ST42265,SET 7 BABUSHKA NESTING BOXES,9,12/01/2023 00:00,34.75,10656,Germany
C560918,ST81158,SET OF 3 CAKE TINS PANTRY DESIGN,2,03/21/2023 00:00,6.66,10167,Switzerland
C562735,ST33847,CREAM CUPID HEARTS COAT HANGER,9,07/19/2023 00:00,33.84,10767,United Kingdom
C553227,ST66950,SAVE THE WHALE COTTON BAG,7,02/17/2023 00:00,50.23,10538,Germany
C574996,ST57951,GLASS STAR FROSTED T-LIGHT HOLDER,81,12/03/2023 00:00,30.74,10881,United Kingdom
C572565,ST19036,FELTCRAFT PRINCESS CHARLOTTE DOLL,31,12/12/2023 00:00,40.94,10265,United Kingdom
C572915,ST93798,BOX OF 6 ASSORTED COLOUR TEASPOONS,7,05/04/2023 00:00,21.89,10324,Germany
C555036,ST39977,AIRLINE BAG VINTAGE WORLD CHAMPION,8,06/06/2023 00:00,38.81,10869,United Kingdom
C555662,ST45159,ASSORTED COLOUR BIRD ORNAMENT,8,04/30/2023 00:00,30.48,10054,United Kingdom
C562299,ST53134,PARTY BUNTING,2,06/24/2023 00:00,6.75,10832,United Kingdom
C562510,ST88152,VINTAGE PAISLEY STATIONERY SET,7,06/29/2023 00:00,50.67,10956,United Kingdom
C580389,ST66073,KNITTED UNION FLAG HOT WATER BOTTLE,9,06/07/2023 00:00,27.57,10393,United Kingdom
C541354,ST91625,LUNCH BAG SUKI DESIGN,40,01/15/2023 00:00,37.46,10428,United Kingdom
C554994,ST80938,PACK OF 72 RETROSPOT CAKE CASES,1,02/19/2023 00:00,25.35,10391,United Kingdom
C546158,ST27543,LUNCH BAG PINK POLKADOT,12,01/15/2023 00:00,39.44,10737,Portugal
C549623,ST66012,WHITE HANGING HEART T-LIGHT HOLDER,10,09/12/2023 00:00,49.46,10968,United Kingdom
C556339,ST48293,SMALL POPCORN HOLDER,39,10/27/2023 00:00,6.57,10640,Germany
C579120,ST81577,SMALL POPCORN HOLDER,10,07/10/2023 00:00,50.17,10896,United Kingdom
C549166,ST39666,VINTAGE PAISLEY STATIONERY SET,5,05/17/2023 00:00,45.62,10549,United Kingdom
C537842,ST49801,SMALL POPCORN HOLDER,55,10/13/2023 00:00,6.61,10706,United Kingdom
C574082,ST18601,BLUE CHERRY LIGHTS,78,08/27/2023 00:00,11.52,10383,United Kingdom
