InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Revenue
C565711,ST63934,HOME BUILDING BLOCK WORD,8,2023-04-03,15.75,10776,United Kingdom,126.0
C578991,ST66286,AIRLINE BAG VINTAGE JET SET,6,2023-10-25,1.81,10358,United Kingdom,10.86
C551236,ST36371,LUNCH BAG SUKI DESIGN,49,2023-04-08,23.35,10892,United Kingdom,1144.15
C568835,ST16951,HAND WARMER UNION JACK,5,2023-04-29,22.19,10383,United Kingdom,110.95
C578888,ST12717,KNITTED UNION FLAG HOT WATER BOTTLE,6,2023-01-31,29.57,10512,United Kingdom,177.42000000000002
C571708,ST33215,SMALL POPCORN HOLDER,4,2023-03-29,4.44,10264,United Kingdom,17.76
C581453,ST44629,CHOCOLATE HOT WATER BOTTLE,83,2023-07-03,16.09,10414,Germany,1335.47
C575895,ST28838,FELTCRAFT PRINCESS CHARLOTTE DOLL,8,2023-05-30,13.19,10700,United Kingdom,105.52
C537420,ST76528,MASON JAR CANDLE HOLDER,1,2023-07-24,9.89,10102,United Kingdom,9.89
C554672,ST44933,WHITE HANGING HEART T-LIGHT HOLDER,11,2023-08-22,32.54,10607,United Kingdom,357.94
C581463,ST57689,SMALL POPCORN HOLDER,10,2023-11-10,51.59,10932,United Kingdom,515.9000000000001
C558382,ST48149,WHITE BUTTERFLY T-LIGHT HOLDER,2,2023-11-14,41.02,10225,United Kingdom,82.04
C563677,ST78889,HAND WARMER RED POLKA DOT,78,2023-12-27,46.62,10154,United Kingdom,3636.3599999999997
C578479,ST37331,POPPY'S PLAYHOUSE KITCHEN,81,2023-11-05,4.18,10552,United Kingdom,338.58
C574588,ST28667,SET 7 BABUSHKA NESTING BOXES,8,2023-02-03,12.7,10442,United Kingdom,101.6
C578497,ST87294,LUNCH BAG PINK POLKADOT,8,2023-12-26,54.35,10124,United Kingdom,434.8
C555925,ST46709,BOX OF VINTAGE ALPHABET BLOCKS,12,2023-02-04,10.5,10284,Germany,126.0
C551035,ST69817,LUNCH BAG RED RETROSPOT,7,2023-04-26,32.73,10350,United Kingdom,229.10999999999999
C564885,ST45812,HAND WARMER RED POLKA DOT,3,2023-02-21,43.74,10613,United Kingdom,131.22
C563194,ST71040,KNITTED UNION FLAG HOT WATER BOTTLE,4,2023-10-22,2.94,10251,Germany,11.76
C547696,ST82818,IVORY KNITTED MUG COZY,11,2023-09-29,42.62,10604,United Kingdom,468.82
C567421,ST57839,SET OF 4 PANTRY JELLY MOULDS,4,2023-02-09,36.82,10596,United Kingdom,147.28
C550848,ST69484,SAVE THE WHALE COTTON BAG,2,2023-08-03,28.12,10885,United Kingdom,56.24
C561533,ST67381,ASSORTED COLOUR BIRD ORNAMENT,10,2023-02-22,29.33,10568,United Kingdom,293.29999999999995
C580418,ST93551,HAND WARMER UNION JACK,65,2023-06-18,46.6,10226,United Kingdom,3029.0
C550271,ST10261,RECIPE BOX WITH METAL HEART,7,2023-08-25,29.19,10640,United Kingdom,204.33
C555643,ST97264,LUNCH BAG RED RETROSPOT,5,2023-11-14,25.58,10038,Switzerland,127.89999999999999
C547092,ST95322,AIRLINE BAG VINTAGE WORLD CHAMPION,11,2023-10-31,22.44,10782,France,246.84
C563338,ST81385,ASSORTED COLOUR BIRD ORNAMENT,98,2023-07-18,52.03,10102,United Kingdom,5098.9400000000005
C545064,ST65951,SKULL SHOULDER BAG,7,2023-10-21,13.43,10456,United Kingdom,94.00999999999999
C566048,ST58778,PARTY BUNTING,7,2023-09-08,21.73,10750,United Kingdom,152.11
C552007,ST11465,SMALL POPCORN HOLDER,8,2023-09-01,20.41,10132,United Kingdom,163.28
C579037,ST76894,VINTAGE PAISLEY STATIONERY SET,12,2023-01-05,11.45,10263,United Kingdom,137.39999999999998
C573963,ST29554,KNITTED UNION FLAG HOT WATER BOTTLE,8,2023-09-14,18.04,10237,United Kingdom,144.32
C578679,ST11575,HAND WARMER RED POLKA DOT,11,2023-10-06,26.25,10813,United Kingdom,288.75
C578396,ST99197,AIRLINE BAG VINTAGE WORLD CHAMPION,12,2023-09-05,40.17,10510,United Kingdom,482.04
C570213,ST65888,POPPY'S PLAYHOUSE BEDROOM,12,2023-03-05,4.57,10412,Italy,54.84
C547577,ST83530,VINTAGE PAISLEY STATIONERY SET,3,2023-01-21,49.06,10268,United Kingdom,147.18
C547563,ST66770,POPPY'S PLAYHOUSE BEDROOM,5,2023-03-16,46.39,10027,Belgium,231.95
C563446,ST83600,CHOCOLATE HOT WATER BOTTLE,12,2023-12-23,45.66,10086,Netherlands,547.92
C563184,ST16878,POPPY'S PLAYHOUSE BEDROOM,65,2023-07-23,53.57,10444,United Kingdom,3482.05
C572048,ST98283,MASON JAR CANDLE HOLDER,10,2023-04-22,10.36,10306,Germany,103.6
C553736,ST61823,WHITE METAL LANTERN,12,2023-09-25,7.26,10748,United Kingdom,87.12
C541456,ST57886,LUNCH BAG PINK POLKADOT,5,2023-11-03,32.04,10912,United Kingdom,160.2
C555795,ST44323,POPPY'S PLAYHOUSE KITCHEN,6,2023-08-16,31.6,10459,United Kingdom,189.60000000000002
C580869,ST30231,LUNCH BAG PINK POLKADOT,6,2023-01-29,17.09,10975,United Kingdom,102.53999999999999
C545108,ST28569,PARTY BUNTING,7,2023-11-14,38.1,10050,United Kingdom,266.7
C566466,ST89192,AIRLINE BAG VINTAGE JET SET,80,2023-07-31,6.85,10602,United Kingdom,548.0
C564507,ST25007,LARGE POPCORN HOLDER,8,2023-02-09,13.43,10862,United Kingdom,107.44
C538248,ST62654,SET 7 BABUSHKA NESTING BOXES,92,2023-01-24,26.36,10744,United Kingdom,2425.12
C539411,ST42763,KNITTED UNION FLAG HOT WATER BOTTLE,1,2023-12-09,2.2,10393,United Kingdom,2.2
C564551,ST27890,RECIPE BOX WITH METAL HEART,4,2023-12-25,28.55,10706,United Kingdom,114.2
C557308,ST31652,POPPY'S PLAYHOUSE BEDROOM,10,2023-06-25,17.68,10255,United Kingdom,176.8
C579266,ST13039,SMALL POPCORN HOLDER,11,2023-06-22,6.73,10267,United Kingdom,74.03
C553261,ST34798,WHITE METAL LANTERN,2,2023-07-04,5.17,10174,United Kingdom,10.34
C558208,ST22784,BOX OF VINTAGE ALPHABET BLOCKS,6,2023-07-26,38.46,10583,United Kingdom,230.76
C557303,ST49739,LARGE POPCORN HOLDER,9,2023-07-19,12.78,10456,France,115.02
C557570,ST77008,WHITE METAL LANTERN,42,2023-11-05,22.92,10869,United Kingdom,962.6400000000001
C567958,ST96978,LIGHT PINK BUTTERFLY T-LIGHT HOLDER,8,2023-11-12,9.11,10950,United Kingdom,72.88
C542874,ST49242,LOVE BUILDING BLOCK WORD,1,2023-04-09,22.8,10744,United Kingdom,22.8
C569801,ST48015,SET OF 4 PANTRY JELLY MOULDS,87,2023-04-01,32.12,10243,Spain,2794.4399999999996
C575667,ST85406,AIRLINE BAG VINTAGE WORLD CHAMPION,22,2023-01-21,23.3,10464,United Kingdom,512.6
C543813,ST71919,VINTAGE PAISLEY STATIONERY SET,4,2023-10-08,43.53,10747,United Kingdom,174.12
C553263,ST23702,RECIPE BOX WITH METAL HEART,8,2023-01-31,6.06,10074,United Kingdom,48.48
C564035,ST60462,BOX OF VINTAGE ALPHABET BLOCKS,10,2023-12-04,3.77,10229,United Kingdom,37.7
C570956,ST34822,LUNCH BAG PINK POLKADOT,9,2023-09-30,51.1,10728,United Kingdom,459.90000000000003
C545686,ST14873,LUNCH BAG PINK POLKADOT,8,2023-02-21,34.31,10614,United Kingdom,274.48
C580357,ST76461,GLASS HANGING T-LIGHT HOLDER,6,2023-04-08,4.96,10345,Channel Islands,29.759999999999998
C558704,ST85692,IVORY KNITTED MUG COZY,5,2023-11-16,52.88,10712,United Kingdom,264.40000000000003
C539892,ST74699,BOX OF 6 ASSORTED COLOUR TEASPOONS,8,2023-11-25,40.49,10463,United Kingdom,323.92
C570037,ST43579,WHITE HANGING HEART T-LIGHT HOLDER,52,2023-04-29,49.84,10208,Germany,2591.6800000000003
C547177,ST50949,LARGE POPCORN HOLDER,11,2023-04-10,51.77,10684,United Kingdom,569.47
C544437,ST28488,WHITE HANGING HEART T-LIGHT HOLDER,37,2023-06-04,51.92,10651,EIRE,1921.04
C538564,ST32815,VINTAGE PAISLEY STATIONERY SET,66,2023-01-08,30.44,10955,United Kingdom,2009.0400000000002
C548815,ST90673,BOX OF 6 ASSORTED COLOUR TEASPOONS,8,2023-12-22,29.22,10714,Germany,233.76
C547323,ST47049,SET 7 BABUSHKA NESTING BOXES,5,2023-06-02,24.57,10235,United Kingdom,122.85
C556998,ST92322,SET OF 3 CAKE TINS PANTRY DESIGN,12,2023-08-28,18.0,10407,EIRE,216.0
C558212,ST33268,LARGE POPCORN HOLDER,4,2023-02-25,47.66,10257,Germany,190.64
C546171,ST30164,HAND WARMER UNION JACK,8,2023-04-26,31.85,10287,United Kingdom,254.8
C562481,ST93447,HAND WARMER UNION JACK,1,2023-08-31,13.22,10259,United Kingdom,13.22
C538818,ST45506,CREAM CUPID HEARTS COAT HANGER,7,2023-04-15,29.05,10730,United Kingdom,203.35
C546591,ST74276,SET OF 3 CAKE TINS PANTRY DESIGN,1,2023-08-18,22.02,10127,Italy,22.02
C553582,ST10732,HAND WARMER UNION JACK,3,2023-06-18,21.64,10830,United Kingdom,64.92
C543102,ST85849,CHOCOLATE HOT WATER BOTTLE,90,2023-12-09,52.13,10935,United Kingdom,4691.7
C576560,ST19900,SET OF 4 PANTRY JELLY MOULDS,10,2023-03-09,9.06,10135,United Kingdom,90.60000000000001
C549922,ST15442,LUNCH BAG PINK POLKADOT,11,2023-04-25,18.28,10784,United Kingdom,201.08
C570067,ST49154,LARGE POPCORN HOLDER,83,2023-11-28,9.75,10222,United Kingdom,809.25
C563245,ST53906,HAND WARMER RED POLKA DOT,4,2023-01-18,42.63,10199,Switzerland,170.52
C573948,ST99669,LIGHT PINK BUTTERFLY T-LIGHT HOLDER,98,2023-03-12,24.76,10127,United Kingdom,2426.48
C558378,ST41720,PINK CHERRY LIGHTS,8,2023-10-02,34.66,10150,France,277.28
C538960,ST48788,ASSORTED COLOUR BIRD ORNAMENT,7,2023-07-14,11.47,10123,United Kingdom,80.29
C563837,ST79454,LIGHT PINK BUTTERFLY T-LIGHT HOLDER,12,2023-08-14,6.03,10548,United Kingdom,72.36
C563118,ST30700,AIRLINE BAG VINTAGE JET SET,64,2023-01-29,51.2,10861,United Kingdom,3276.8
C543273,ST37793,CREAM CUPID HEARTS COAT HANGER,10,2023-03-05,41.99,10905,United Kingdom,419.90000000000003
C543568,ST82557,PINK CHERRY LIGHTS,7,2023-07-23,26.41,10081,Switzerland,184.87
C576563,ST24869,LUNCH BAG RED RETROSPOT,4,2023-06-22,15.37,10702,EIRE,61.48
C576183,ST18795,ASSORTED COLOUR BIRD ORNAMENT,11,2023-03-08,46.44,10969,United Kingdom,510.84
C547411,ST33713,IVORY KNITTED MUG COZY,11,2023-05-19,18.42,10009,United Kingdom,202.62
C576997,ST56590,SMALL POPCORN HOLDER,6,2023-08-19,16.55,10260,United Kingdom,99.30000000000001
C557568,ST88724,CHOCOLATE HOT WATER BOTTLE,9,2023-09-14,48.81,10045,Belgium,439.29
C539241,ST81913,WHITE BUTTERFLY T-LIGHT HOLDER,5,2023-11-20,13.86,10527,EIRE,69.3
C570974,ST91470,GLASS HANGING T-LIGHT HOLDER,94,2023-09-21,32.15,10487,Germany,3022.1
C556322,ST60877,HOME BUILDING BLOCK WORD,70,2023-10-06,2.95,10656,United Kingdom,206.5
C573791,ST99072,PACK OF 72 RETROSPOT CAKE CASES,5,2023-01-18,3.47,10594,United Kingdom,17.35
C543265,ST10116,SKULL SHOULDER BAG,10,2023-03-09,1.85,10660,United Kingdom,18.5
C566835,ST75924,SET OF 3 CAKE TINS PANTRY DESIGN,9,2023-09-12,52.6,10815,United Kingdom,473.40000000000003
C557973,ST36586,BOX OF 6 ASSORTED COLOUR TEASPOONS,10,2023-02-16,12.79,10901,United Kingdom,127.89999999999999
C566835,ST85795,LUNCH BAG RED RETROSPOT,3,2023-07-18,31.41,10977,United Kingdom,94.23
C551705,ST68834,GLASS HANGING T-LIGHT HOLDER,12,2023-06-30,42.99,10140,United Kingdom,515.88
C543177,ST28337,BOX OF 6 ASSORTED COLOUR TEASPOONS,4,2023-11-20,50.74,10603,Spain,202.96
C570447,ST12277,VINTAGE PAISLEY STATIONERY SET,5,2023-07-03,42.57,10720,Germany,212.85
C564049,ST26867,POPPY'S PLAYHOUSE BEDROOM,3,2023-02-10,8.28,10312,United Kingdom,24.839999999999996
C542152,ST77406,CHOCOLATE HOT WATER BOTTLE,5,2023-02-27,17.64,10688,United Kingdom,88.2
C537373,ST12398,ASSORTED COLOUR BIRD ORNAMENT,7,2023-06-29,38.65,10771,United Kingdom,270.55
C540988,ST74848,WHITE BUTTERFLY T-LIGHT HOLDER,31,2023-12-20,48.51,10695,Germany,1503.81
C567955,ST11937,SET OF 3 CAKE TINS PANTRY DESIGN,12,2023-05-07,27.37,10105,France,328.44
C577925,ST93137,PACK OF 72 RETROSPOT CAKE CASES,2,2023-11-14,39.06,10963,Germany,78.12
C537047,ST50325,LUNCH BAG RED RETROSPOT,8,2023-07-21,10.16,10973,Germany,81.28
C577968,ST49766,POPPY'S PLAYHOUSE BEDROOM,58,2023-05-05,1.34,10041,United Kingdom,77.72
C543088,ST65672,POPPY'S PLAYHOUSE KITCHEN,9,2023-01-11,19.39,10947,United Kingdom,174.51
C578308,ST19089,IVORY KNITTED MUG COZY,59,2023-12-29,11.68,10986,United Kingdom,689.12
C560262,ST41303,CREAM CUPID HEARTS COAT HANGER,10,2023-06-22,1.71,10281,United Kingdom,17.1
C571026,ST67492,PARTY BUNTING,7,2023-03-23,24.02,10085,Germany,168.14
C555597,ST36377,SMALL POPCORN HOLDER,84,2023-07-16,42.63,10354,United Kingdom,3580.92
C549884,ST22400,ASSORTED COLOUR BIRD ORNAMENT,5,2023-05-04,29.17,10392,United Kingdom,145.85000000000002
C559608,ST96476,FELTCRAFT PRINCESS CHARLOTTE DOLL,10,2023-09-17,49.51,10417,United Kingdom,495.09999999999997
C581440,ST49887,MASON JAR CANDLE HOLDER,1,2023-01-01,4.49,10611,Italy,4.49
C570126,ST31443,LUNCH BAG SUKI DESIGN,27,2023-02-27,43.3,10390,United Kingdom,1169.1
C551335,ST40305,SAVE THE WHALE COTTON BAG,7,2023-12-24,25.84,10488,United Kingdom,180.88
C581573,ST76606,WHITE BUTTERFLY T-LIGHT HOLDER,6,2023-06-06,42.63,10092,United Kingdom,255.78000000000003
C547883,ST91819,BOX OF VINTAGE JIGSAW BLOCKS,5,2023-09-22,35.09,10830,United Kingdom,175.45000000000002
C564667,ST98844,PACK OF 72 RETROSPOT CAKE CASES,12,2023-10-20,37.21,10421,United Kingdom,446.52
C550322,ST87513,ASSORTED COLOUR BIRD ORNAMENT,3,2023-09-09,14.7,10842,Germany,44.099999999999994
C575978,ST50078,POPPY'S PLAYHOUSE KITCHEN,4,2023-03-26,13.33,10731,United Kingdom,53.32
C562148,ST47825,RED WOOLLY HOTTIE WHITE HEART,11,2023-01-03,34.12,10971,Spain,375.32
C559799,ST43068,SMALL POPCORN HOLDER,3,2023-01-11,50.21,10414,United Kingdom,150.63
C538133,ST97330,LIGHT PINK BUTTERFLY T-LIGHT HOLDER,7,2023-07-09,34.3,10946,United Kingdom,240.09999999999997
C561423,ST22421,SET 7 BABUSHKA NESTING BOXES,74,2023-03-27,40.74,10537,Belgium,3014.76
C550943,ST30466,PACK OF 72 RETROSPOT CAKE CASES,11,2023-05-22,41.57,10205,United Kingdom,457.27
C573090,ST88585,KNITTED UNION FLAG HOT WATER BOTTLE,7,2023-06-23,10.01,10784,United Kingdom,70.07
C567515,ST48970,PARTY BUNTING,12,2023-05-19,16.94,10454,France,203.28000000000003
C543479,ST59179,LOVE BUILDING BLOCK WORD,11,2023-05-17,23.4,10151,United Kingdom,257.4
C540974,ST13491,SMALL POPCORN HOLDER,7,2023-08-05,16.93,10159,Germany,118.50999999999999
C565114,ST11339,POPPY'S PLAYHOUSE KITCHEN,7,2023-01-14,49.21,10900,United Kingdom,344.47
C550645,ST79327,RED WOOLLY HOTTIE WHITE HEART,98,2023-07-02,38.92,10985,United Kingdom,3814.1600000000003
C554970,ST39394,LUNCH BAG SUKI DESIGN,12,2023-08-25,33.52,10215,United Kingdom,402.24
C567921,ST43676,POPPY'S PLAYHOUSE BEDROOM,12,2023-08-30,10.39,10505,France,124.68
C569785,ST80623,RECIPE BOX WITH METAL HEART,2,2023-09-05,10.39,10173,United Kingdom,20.78
C578336,ST76147,LARGE POPCORN HOLDER,2,2023-09-09,8.09,10684,Germany,16.18
C543286,ST82575,POPPY'S PLAYHOUSE KITCHEN,12,2023-08-07,32.43,10149,Switzerland,389.15999999999997
C576293,ST76192,SKULL SHOULDER BAG,5,2023-08-18,36.52,10473,United Kingdom,182.60000000000002
C556788,ST70044,CREAM CUPID HEARTS COAT HANGER,9,2023-10-26,7.44,10076,United Kingdom,66.96000000000001
C542280,ST71892,WHITE HANGING HEART T-LIGHT HOLDER,1,2023-07-25,31.12,10356,United Kingdom,31.12
C545749,ST44881,CHOCOLATE HOT WATER BOTTLE,7,2023-04-07,28.1,10854,United Kingdom,196.70000000000002
C538344,ST60748,WHITE BUTTERFLY T-LIGHT HOLDER,55,2023-02-06,25.77,10534,United Kingdom,1417.35
C576713,ST80184,FELTCRAFT PRINCESS CHARLOTTE DOLL,12,2023-07-20,43.34,10356,United Kingdom,520.08
C557135,ST24528,RED WOOLLY HOTTIE WHITE HEART,23,2023-08-03,19.06,10757,Norway,438.38
C569285,ST49240,WHITE METAL LANTERN,9,2023-03-07,23.65,10364,Belgium,212.85
C536873,ST28154,HAND WARMER UNION JACK,10,2023-09-05,21.17,10476,EIRE,211.70000000000002
C546258,ST13972,BOX OF VINTAGE JIGSAW BLOCKS,3,2023-01-09,27.47,10942,Spain,82.41
C552363,ST53391,VINTAGE PAISLEY STATIONERY SET,8,2023-07-10,30.09,10410,United Kingdom,240.72
C581555,ST39603,HAND WARMER RED POLKA DOT,61,2023-07-18,16.8,10968,United Kingdom,1024.8
C540812,ST81427,POPPY'S PLAYHOUSE KITCHEN,1,2023-11-29,17.71,10375,Spain,17.71
C563601,ST57695,BOX OF 6 ASSORTED COLOUR TEASPOONS,6,2023-10-17,46.28,10819,United Kingdom,277.68
C539512,ST51420,PINK CHERRY LIGHTS,27,2023-05-29,15.88,10142,Portugal,428.76000000000005
C537801,ST82896,SMALL POPCORN HOLDER,7,2023-02-14,1.54,10808,United Kingdom,10.780000000000001
C574288,ST85915,CHOCOLATE HOT WATER BOTTLE,11,2023-01-23,14.99,10526,United Kingdom,164.89000000000001
C569388,ST42265,SET 7 BABUSHKA NESTING BOXES,9,2023-12-01,34.75,10656,Germany,312.75
C560918,ST81158,SET OF 3 CAKE TINS PANTRY DESIGN,2,2023-03-21,6.66,10167,Switzerland,13.32
C562735,ST33847,CREAM CUPID HEARTS COAT HANGER,9,2023-07-19,33.84,10767,United Kingdom,304.56000000000006
C553227,ST66950,SAVE THE WHALE COTTON BAG,7,2023-02-17,50.23,10538,Germany,351.60999999999996
C574996,ST57951,GLASS STAR FROSTED T-LIGHT HOLDER,81,2023-12-03,30.74,10881,United Kingdom,2489.94
C572565,ST19036,FELTCRAFT PRINCESS CHARLOTTE DOLL,31,2023-12-12,40.94,10265,United Kingdom,1269.1399999999999
C572915,ST93798,BOX OF 6 ASSORTED COLOUR TEASPOONS,7,2023-05-04,21.89,10324,Germany,153.23000000000002
C555036,ST39977,AIRLINE BAG VINTAGE WORLD CHAMPION,8,2023-06-06,38.81,10869,United Kingdom,310.48
C555662,ST45159,ASSORTED COLOUR BIRD ORNAMENT,8,2023-04-30,30.48,10054,United Kingdom,243.84
C562299,ST53134,PARTY BUNTING,2,2023-06-24,6.75,10832,United Kingdom,13.5
C562510,ST88152,VINTAGE PAISLEY STATIONERY SET,7,2023-06-29,50.67,10956,United Kingdom,354.69
C580389,ST66073,KNITTED UNION FLAG HOT WATER BOTTLE,9,2023-06-07,27.57,10393,United Kingdom,248.13
C541354,ST91625,LUNCH BAG SUKI DESIGN,40,2023-01-15,37.46,10428,United Kingdom,1498.4
C554994,ST80938,PACK OF 72 RETROSPOT CAKE CASES,1,2023-02-19,25.35,10391,United Kingdom,25.35
C546158,ST27543,LUNCH BAG PINK POLKADOT,12,2023-01-15,39.44,10737,Portugal,473.28
C549623,ST66012,WHITE HANGING HEART T-LIGHT HOLDER,10,2023-09-12,49.46,10968,United Kingdom,494.6
C556339,ST48293,SMALL POPCORN HOLDER,39,2023-10-27,6.57,10640,Germany,256.23
C579120,ST81577,SMALL POPCORN HOLDER,10,2023-07-10,50.17,10896,United Kingdom,501.70000000000005
C549166,ST39666,VINTAGE PAISLEY STATIONERY SET,5,2023-05-17,45.62,10549,United Kingdom,228.1
C537842,ST49801,SMALL POPCORN HOLDER,55,2023-10-13,6.61,10706,United Kingdom,363.55
C574082,ST18601,BLUE CHERRY LIGHTS,78,2023-08-27,11.52,10383,United Kingdom,898.56
C564161,ST94303,LUNCH BAG RED RETROSPOT,10,2023-11-21,54.45,10351,United Kingdom,544.5
C541635,ST12796,BLUE CHERRY LIGHTS,30,2023-09-29,11.04,10135,United Kingdom,331.2
C551220,ST21833,POPPY'S PLAYHOUSE KITCHEN,7,2023-11-18,12.53,10129,United Kingdom,87.71
C577764,ST85738,SAVE THE WHALE COTTON BAG,10,2023-12-31,27.89,10404,United Kingdom,278.9
C570668,ST63546,LUNCH BAG PINK POLKADOT,7,2023-07-21,20.69,10462,United Kingdom,144.83
C543532,ST73222,GLASS HANGING T-LIGHT HOLDER,2,2023-09-13,37.36,10303,United Kingdom,74.72
C553811,ST85270,CREAM CUPID HEARTS COAT HANGER,2,2023-04-27,54.22,10365,United Kingdom,108.44
C576842,ST73627,LUNCH BAG RED RETROSPOT,6,2023-11-24,6.99,10927,Belgium,41.94
C550661,ST29970,LOVE BUILDING BLOCK WORD,27,2023-08-03,23.18,10324,United Kingdom,625.86
C574921,ST64436,GLASS STAR FROSTED T-LIGHT HOLDER,43,2023-01-18,24.31,10121,United Kingdom,1045.33
C567849,ST76103,POPPY'S PLAYHOUSE KITCHEN,8,2023-08-03,43.53,10636,United Kingdom,348.24
C550434,ST37259,POPPY'S PLAYHOUSE BEDROOM,42,2023-05-03,21.39,10714,Netherlands,898.38
C549436,ST35357,RED WOOLLY HOTTIE WHITE HEART,9,2023-09-09,10.29,10999,United Kingdom,92.60999999999999
C569141,ST71961,RED WOOLLY HOTTIE WHITE HEART,1,2023-10-25,3.27,10431,Germany,3.27
C576679,ST58557,LUNCH BAG RED RETROSPOT,8,2023-12-19,7.38,10570,United Kingdom,59.04
C574695,ST11948,SET 7 BABUSHKA NESTING BOXES,12,2023-08-05,39.49,10989,Portugal,473.88
C576909,ST43493,GLASS HANGING T-LIGHT HOLDER,11,2023-03-22,42.42,10075,France,466.62
C555545,ST13572,SET 7 BABUSHKA NESTING BOXES,68,2023-07-02,15.78,10703,EIRE,1073.04
C543410,ST98844,BLUE CHERRY LIGHTS,7,2023-12-18,35.5,10500,United Kingdom,248.5
C547234,ST44124,VINTAGE PAISLEY STATIONERY SET,4,2023-06-27,3.56,10403,United Kingdom,14.24
C567130,ST53985,SET OF 4 PANTRY JELLY MOULDS,88,2023-07-11,47.56,10336,United Kingdom,4185.280000000001
C546197,ST60445,ASSORTED COLOUR BIRD ORNAMENT,26,2023-04-04,1.85,10634,United Kingdom,48.1
C580859,ST25118,SAVE THE WHALE COTTON BAG,77,2023-06-27,17.41,10950,EIRE,1340.57
C545246,ST10328,PACK OF 72 RETROSPOT CAKE CASES,9,2023-05-20,36.5,10305,United Kingdom,328.5
C545797,ST71239,WHITE HANGING HEART T-LIGHT HOLDER,12,2023-05-27,51.21,10216,United Kingdom,614.52
C540800,ST78803,SET OF 3 CAKE TINS PANTRY DESIGN,12,2023-03-30,24.08,10869,United Kingdom,288.96
C538168,ST28567,VINTAGE PAISLEY STATIONERY SET,8,2023-11-25,33.91,10484,United Kingdom,271.28
C564791,ST61062,LUNCH BAG SUKI DESIGN,4,2023-02-11,3.06,10128,United Kingdom,12.24
C569620,ST89150,BOX OF 6 ASSORTED COLOUR TEASPOONS,70,2023-06-25,44.52,10714,France,3116.4
C536513,ST56919,PACK OF 72 RETROSPOT CAKE CASES,7,2023-10-04,37.14,10624,United Kingdom,259.98
C543034,ST31900,BOX OF 6 ASSORTED COLOUR TEASPOONS,7,2023-12-17,38.89,10559,United Kingdom,272.23
C538889,ST28268,GLASS HANGING T-LIGHT HOLDER,2,2023-03-20,37.94,10780,United Kingdom,75.88
C537735,ST40962,LIGHT PINK BUTTERFLY T-LIGHT HOLDER,10,2023-05-02,51.03,10103,United Kingdom,510.3
C553419,ST19413,SET OF 3 CAKE TINS PANTRY DESIGN,5,2023-10-21,29.53,10617,United Kingdom,147.65
C562351,ST68185,WHITE HANGING HEART T-LIGHT HOLDER,9,2023-05-17,8.73,10712,United Kingdom,78.57000000000001
C567063,ST50730,SKULL SHOULDER BAG,5,2023-01-08,50.96,10310,Germany,254.8
C543764,ST60529,LUNCH BAG PINK POLKADOT,68,2023-05-26,24.09,10320,Germany,1638.12
C562476,ST40910,POPPY'S PLAYHOUSE BEDROOM,3,2023-11-04,54.34,10092,Germany,163.02
C577033,ST86974,LIGHT PINK BUTTERFLY T-LIGHT HOLDER,11,2023-04-03,52.36,10598,United Kingdom,575.96
C541746,ST61389,CREAM CUPID HEARTS COAT HANGER,3,2023-07-16,44.33,10495,Switzerland,132.99
C536665,ST98953,VINTAGE PAISLEY STATIONERY SET,7,2023-09-15,37.07,10348,France,259.49
C558122,ST78703,RED WOOLLY HOTTIE WHITE HEART,10,2023-12-22,13.0,10035,Netherlands,130.0
C580898,ST76923,KNITTED UNION FLAG HOT WATER BOTTLE,5,2023-04-20,19.35,10549,United Kingdom,96.75
C579972,ST88740,LUNCH BAG SUKI DESIGN,96,2023-07-22,47.41,10090,Belgium,4551.36
C537007,ST83576,HOME BUILDING BLOCK WORD,1,2023-05-05,5.59,10965,France,5.59
C540390,ST82071,BLUE CHERRY LIGHTS,4,2023-10-27,6.86,10375,EIRE,27.44
C559373,ST24086,LARGE POPCORN HOLDER,3,2023-07-21,10.91,10450,United Kingdom,32.730000000000004
C561896,ST77672,PINK CHERRY LIGHTS,12,2023-09-19,14.3,10161,Germany,171.60000000000002
C539943,ST86150,GLASS STAR FROSTED T-LIGHT HOLDER,92,2023-03-05,20.02,10320,Switzerland,1841.84
C548604,ST45566,POPPY'S PLAYHOUSE KITCHEN,10,2023-11-18,10.5,10619,United Kingdom,105.0
C538159,ST85189,SMALL POPCORN HOLDER,2,2023-05-15,46.99,10261,United Kingdom,93.98
C544750,ST60456,HAND WARMER RED POLKA DOT,10,2023-04-01,27.42,10645,Switzerland,274.20000000000005
C554547,ST83506,GLASS HANGING T-LIGHT HOLDER,9,2023-12-12,11.04,10718,United Kingdom,99.35999999999999
C558480,ST19747,AIRLINE BAG VINTAGE WORLD CHAMPION,4,2023-06-28,10.41,10173,United Kingdom,41.64
C567995,ST55097,POPPY'S PLAYHOUSE KITCHEN,7,2023-02-28,40.7,10815,United Kingdom,284.90000000000003
C547825,ST24924,KNITTED UNION FLAG HOT WATER BOTTLE,1,2023-09-20,30.76,10079,Belgium,30.76
C570005,ST39354,WHITE HANGING HEART T-LIGHT HOLDER,2,2023-08-20,11.67,10828,United Kingdom,23.34
C556479,ST30313,LUNCH BAG RED RETROSPOT,39,2023-09-23,54.06,10985,United Kingdom,2108.34
